,mu_V,mu_W,nu_W,sigma_V,sigma_W,tau_W
1308,1.29418574684,-0.182214060723,0.650514399326,1.53157966835,0.865583378478,1.15026516994
1309,1.2966795363,-0.182214060723,0.650514399326,1.53157966835,0.865583378478,1.15026516994
1310,1.2966795363,-0.185275095217,0.650514399326,1.55291436237,0.886814568543,1.15026516994
1311,1.30604310332,-0.185275095217,0.650514399326,1.55291436237,0.886814568543,1.15026516994
1312,1.28140269014,-0.185275095217,0.650514399326,1.51783160497,0.886814568543,1.18292456422
1313,1.28140269014,-0.185275095217,0.687780209031,1.51783160497,0.886814568543,1.21156791367
1314,1.28140269014,-0.185275095217,0.687780209031,1.51783160497,0.886814568543,1.21156791367
1315,1.28140269014,-0.185275095217,0.687780209031,1.51783160497,0.886814568543,1.21156791367
1316,1.28140269014,-0.185275095217,0.687780209031,1.51783160497,0.886814568543,1.21156791367
1317,1.28140269014,-0.185275095217,0.687780209031,1.51796236205,0.886814568543,1.21156791367
1318,1.31647000897,-0.185275095217,0.687780209031,1.51796236205,0.886814568543,1.21156791367
1319,1.31647000897,-0.185275095217,0.687780209031,1.51796236205,0.886814568543,1.21156791367
1320,1.306546269,-0.185275095217,0.687780209031,1.51742366169,0.886814568543,1.21156791367
1321,1.306546269,-0.185275095217,0.687780209031,1.51742366169,0.886814568543,1.21156791367
1322,1.306546269,-0.185275095217,0.687780209031,1.51742366169,0.886814568543,1.21156791367
1323,1.3130846843,-0.185275095217,0.716442254402,1.51742366169,0.886814568543,1.21156791367
1324,1.3130846843,-0.185275095217,0.716442254402,1.51742366169,0.886814568543,1.21156791367
1325,1.3130846843,-0.185275095217,0.716442254402,1.56865276698,0.886814568543,1.21156791367
1326,1.3130846843,-0.185275095217,0.716442254402,1.56865276698,0.886814568543,1.18302538841
1327,1.3130846843,-0.185275095217,0.716442254402,1.57946413472,0.886814568543,1.18302538841
1328,1.3130846843,-0.185275095217,0.716442254402,1.57946413472,0.886814568543,1.18302538841
1329,1.3130846843,-0.185275095217,0.716521854721,1.57946413472,0.886814568543,1.18302538841
1330,1.3130846843,-0.185275095217,0.716521854721,1.57946413472,0.896001737345,1.18302538841
1331,1.3130846843,-0.185275095217,0.716521854721,1.57946413472,0.896001737345,1.26472711403
1332,1.33915785602,-0.185275095217,0.716521854721,1.57946413472,0.896001737345,1.26472711403
1333,1.33915785602,-0.185275095217,0.682146665287,1.60043041029,0.896001737345,1.22111189002
1334,1.33915785602,-0.185275095217,0.682146665287,1.57029245529,0.896001737345,1.22111189002
1335,1.33915785602,-0.185275095217,0.682146665287,1.58345630825,0.896001737345,1.22666260278
1336,1.33915785602,-0.185275095217,0.682146665287,1.58345630825,0.896001737345,1.20429934772
1337,1.33915785602,-0.185275095217,0.682146665287,1.58932539694,0.896001737345,1.20429934772
1338,1.33915785602,-0.185275095217,0.682146665287,1.60044670999,0.896001737345,1.20429934772
1339,1.36777545191,-0.185275095217,0.682146665287,1.60044670999,0.896001737345,1.20429934772
1340,1.36777545191,-0.185275095217,0.682146665287,1.60044670999,0.896001737345,1.20429934772
1341,1.36777545191,-0.185275095217,0.710052935202,1.59597818828,0.896001737345,1.20429934772
1342,1.36777545191,-0.185275095217,0.710052935202,1.59888866487,0.896001737345,1.23709781915
1343,1.36777545191,-0.185275095217,0.710052935202,1.59888866487,0.896001737345,1.23709781915
1344,1.36777545191,-0.185275095217,0.710052935202,1.53645800362,0.896001737345,1.2898687658
1345,1.3522341597,-0.185275095217,0.721574840125,1.53645800362,0.896001737345,1.2898687658
1346,1.3522341597,-0.188131127572,0.721574840125,1.53645800362,0.896001737345,1.2898687658
1347,1.3522341597,-0.188131127572,0.721574840125,1.50232404791,0.896001737345,1.2898687658
1348,1.3522341597,-0.188131127572,0.721574840125,1.48519331726,0.896001737345,1.2898687658
1349,1.3522341597,-0.188131127572,0.721574840125,1.48519331726,0.896001737345,1.2898687658
1350,1.33858545882,-0.188131127572,0.721574840125,1.48519331726,0.896001737345,1.25480586889
1351,1.30676103241,-0.188131127572,0.721574840125,1.48477705833,0.896001737345,1.25480586889
1352,1.30676103241,-0.190783377276,0.721574840125,1.48477705833,0.896001737345,1.25480586889
1353,1.30676103241,-0.190783377276,0.721574840125,1.48477705833,0.896001737345,1.25480586889
1354,1.30676103241,-0.190783377276,0.721574840125,1.47880994077,0.896935557722,1.21368605755
1355,1.30676103241,-0.190783377276,0.721574840125,1.47880994077,0.896935557722,1.21368605755
1356,1.36992243107,-0.190783377276,0.721574840125,1.47880994077,0.896935557722,1.21368605755
1357,1.36992243107,-0.190783377276,0.721574840125,1.51959441768,0.896935557722,1.21368605755
1358,1.36992243107,-0.190783377276,0.721574840125,1.51959441768,0.896935557722,1.21760075938
1359,1.36992243107,-0.190783377276,0.706718430264,1.51959441768,0.896935557722,1.19150436854
1360,1.36992243107,-0.190783377276,0.706718430264,1.51959441768,0.896935557722,1.19150436854
1361,1.37287849914,-0.190783377276,0.714902341289,1.51959441768,0.896935557722,1.19150436854
1362,1.36283645295,-0.190783377276,0.714902341289,1.51959441768,0.896935557722,1.19150436854
1363,1.36283645295,-0.190783377276,0.714902341289,1.53062686996,0.896935557722,1.19150436854
1364,1.36283645295,-0.190783377276,0.714902341289,1.51305763685,0.896935557722,1.19150436854
1365,1.36283645295,-0.190783377276,0.714902341289,1.51305763685,0.896935557722,1.19150436854
1366,1.36283645295,-0.196126094549,0.714902341289,1.51305763685,0.896935557722,1.19150436854
1367,1.36283645295,-0.196126094549,0.714902341289,1.51305763685,0.896935557722,1.19150436854
1368,1.36283645295,-0.196126094549,0.714902341289,1.53403735766,0.896935557722,1.19150436854
1369,1.36283645295,-0.196126094549,0.714902341289,1.53403735766,0.896935557722,1.17270574945
1370,1.33501555889,-0.196126094549,0.714902341289,1.53403735766,0.896935557722,1.17270574945
1371,1.34985561458,-0.196126094549,0.714902341289,1.53403735766,0.896935557722,1.22886544129
1372,1.34985561458,-0.196126094549,0.714902341289,1.53403735766,0.896935557722,1.22886544129
1373,1.34985561458,-0.196126094549,0.729874389037,1.53403735766,0.896935557722,1.22886544129
1374,1.35183370039,-0.196126094549,0.729874389037,1.53403735766,0.896935557722,1.22886544129
1375,1.35183370039,-0.196126094549,0.755107407905,1.5218832886,0.896935557722,1.22886544129
1376,1.37440746215,-0.196126094549,0.755107407905,1.5218832886,0.896935557722,1.22886544129
1377,1.37095394122,-0.196126094549,0.755107407905,1.52749259957,0.896935557722,1.21990504464
1378,1.37095394122,-0.196126094549,0.755107407905,1.52749259957,0.896935557722,1.21990504464
1379,1.37095394122,-0.196126094549,0.755107407905,1.52749259957,0.896935557722,1.21990504464
1380,1.36381092063,-0.196126094549,0.755107407905,1.52401471825,0.896935557722,1.21990504464
1381,1.38114834487,-0.179562037879,0.755107407905,1.52401471825,0.896935557722,1.21990504464
1382,1.38114834487,-0.179562037879,0.711386372309,1.53216683288,0.896935557722,1.21990504464
1383,1.38114834487,-0.179562037879,0.711386372309,1.53216683288,0.896935557722,1.19829026439
1384,1.38114834487,-0.179562037879,0.721349945851,1.53216683288,0.896935557722,1.19829026439
1385,1.38114834487,-0.179562037879,0.721349945851,1.53216683288,0.896935557722,1.19829026439
1386,1.38114834487,-0.200905387027,0.721349945851,1.53216683288,0.896935557722,1.24487779751
1387,1.371380336,-0.200905387027,0.721349945851,1.53216683288,0.896935557722,1.19694462848
1388,1.371380336,-0.200512482814,0.732353784557,1.53216683288,0.896935557722,1.19694462848
1389,1.371380336,-0.200512482814,0.732353784557,1.53375303064,0.896935557722,1.2340647039
1390,1.37325252166,-0.207275898118,0.732353784557,1.53375303064,0.896935557722,1.2340647039
1391,1.41001392457,-0.207275898118,0.732353784557,1.52038924126,0.91785543564,1.2340647039
1392,1.41040631081,-0.207275898118,0.732353784557,1.52038924126,0.910141135233,1.2340647039
1393,1.32893970142,-0.207275898118,0.732353784557,1.52038924126,0.913280578037,1.2340647039
1394,1.32893970142,-0.207275898118,0.732353784557,1.52038924126,0.913280578037,1.2340647039
1395,1.32893970142,-0.207275898118,0.732353784557,1.52038924126,0.913280578037,1.2340647039
1396,1.32893970142,-0.20083610871,0.732353784557,1.51703896475,0.913280578037,1.2340647039
1397,1.32893970142,-0.20083610871,0.732353784557,1.51703896475,0.913280578037,1.2340647039
1398,1.32893970142,-0.20083610871,0.732353784557,1.51703896475,0.913280578037,1.2340647039
1399,1.34652472624,-0.20083610871,0.740711806823,1.51703896475,0.913280578037,1.2340647039
1400,1.28919779559,-0.20083610871,0.740711806823,1.51703896475,0.913280578037,1.2340647039
1401,1.28919779559,-0.20083610871,0.740711806823,1.51703896475,0.913280578037,1.2340647039
1402,1.28919779559,-0.203397148906,0.740711806823,1.53344174173,0.913280578037,1.2340647039
1403,1.35071811812,-0.216622347038,0.740711806823,1.54674722292,0.913280578037,1.24811638358
1404,1.35071811812,-0.216622347038,0.740711806823,1.54674722292,0.927068491185,1.24811638358
1405,1.35477201918,-0.216622347038,0.740711806823,1.54674722292,0.927068491185,1.24811638358
1406,1.35228107516,-0.216622347038,0.681648558749,1.54674722292,0.927068491185,1.24811638358
1407,1.37944492818,-0.216622347038,0.681648558749,1.54674722292,0.927068491185,1.24811638358
1408,1.37944492818,-0.216622347038,0.681648558749,1.54674722292,0.927068491185,1.24811638358
1409,1.37944492818,-0.216622347038,0.681648558749,1.54674722292,0.927068491185,1.24811638358
1410,1.29463500423,-0.216622347038,0.681648558749,1.54674722292,0.927068491185,1.28923551065
1411,1.29463500423,-0.216622347038,0.681648558749,1.54674722292,0.927068491185,1.31261995531
1412,1.27482403095,-0.216622347038,0.681648558749,1.54674722292,0.927068491185,1.31261995531
1413,1.27482403095,-0.216622347038,0.681648558749,1.54674722292,0.927068491185,1.31261995531
1414,1.32586259104,-0.216622347038,0.681648558749,1.54674722292,0.927068491185,1.31261995531
1415,1.32586259104,-0.216622347038,0.681648558749,1.54674722292,0.927068491185,1.28130856597
1416,1.32586259104,-0.216622347038,0.681123940975,1.54674722292,0.927068491185,1.28130856597
1417,1.32586259104,-0.206087409751,0.681123940975,1.54674722292,0.927068491185,1.28130856597
1418,1.28882819434,-0.206087409751,0.681123940975,1.54674722292,0.927068491185,1.28130856597
1419,1.28882819434,-0.206087409751,0.681123940975,1.54674722292,0.927068491185,1.28130856597
1420,1.28882819434,-0.206087409751,0.681123940975,1.54674722292,0.927068491185,1.28130856597
1421,1.28882819434,-0.206087409751,0.681123940975,1.54674722292,0.931979007875,1.27734605886
1422,1.28882819434,-0.206087409751,0.681123940975,1.54674722292,0.931979007875,1.23818230623
1423,1.28882819434,-0.206087409751,0.681123940975,1.56171884577,0.931979007875,1.23818230623
1424,1.28882819434,-0.206087409751,0.681123940975,1.56171884577,0.931979007875,1.23818230623
1425,1.28882819434,-0.206087409751,0.681123940975,1.56171884577,0.931979007875,1.23818230623
1426,1.28882819434,-0.206087409751,0.681123940975,1.56171884577,0.931979007875,1.23818230623
1427,1.30946450073,-0.206087409751,0.681123940975,1.54273418981,0.916581710946,1.23818230623
1428,1.30946450073,-0.206087409751,0.681123940975,1.54273418981,0.916581710946,1.23818230623
1429,1.30946450073,-0.206087409751,0.681123940975,1.57412935771,0.916581710946,1.23818230623
1430,1.30946450073,-0.206087409751,0.681123940975,1.57412935771,0.916581710946,1.23818230623
1431,1.30946450073,-0.206087409751,0.681123940975,1.53644510142,0.916581710946,1.23148398541
1432,1.29322138993,-0.206087409751,0.681123940975,1.54649038913,0.916581710946,1.20198926932
1433,1.29322138993,-0.206087409751,0.681123940975,1.54649038913,0.916581710946,1.20198926932
1434,1.29620055557,-0.206087409751,0.681123940975,1.54649038913,0.90965192685,1.18680320348
1435,1.29620055557,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.18680320348
1436,1.29620055557,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.18680320348
1437,1.29620055557,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.18680320348
1438,1.29620055557,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.18680320348
1439,1.29620055557,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.20227505478
1440,1.29620055557,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.20227505478
1441,1.29620055557,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.20227505478
1442,1.33309081527,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.20227505478
1443,1.33309081527,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.20227505478
1444,1.33309081527,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.20227505478
1445,1.33309081527,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.20227505478
1446,1.33309081527,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.17349752681
1447,1.33397441979,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.17349752681
1448,1.33397441979,-0.216236092817,0.681123940975,1.54649038913,0.90965192685,1.17349752681
1449,1.33397441979,-0.216236092817,0.681123940975,1.55305334139,0.925216933213,1.17349752681
1450,1.33397441979,-0.216236092817,0.67455914068,1.57759485348,0.925216933213,1.17349752681
1451,1.33397441979,-0.224570068411,0.690122873852,1.57759485348,0.925216933213,1.17349752681
1452,1.27959974896,-0.224570068411,0.690122873852,1.57759485348,0.925216933213,1.17349752681
1453,1.27959974896,-0.224570068411,0.690122873852,1.57759485348,0.925216933213,1.17349752681
1454,1.33489125036,-0.224570068411,0.690122873852,1.57759485348,0.912533906007,1.17349752681
1455,1.31129748939,-0.224570068411,0.690122873852,1.57759485348,0.912533906007,1.17349752681
1456,1.31129748939,-0.224570068411,0.690122873852,1.57759485348,0.912533906007,1.17349752681
1457,1.31129748939,-0.224570068411,0.690122873852,1.6156160068,0.912533906007,1.17349752681
1458,1.31129748939,-0.224570068411,0.690122873852,1.6156160068,0.912533906007,1.17349752681
1459,1.31129748939,-0.224570068411,0.690122873852,1.6156160068,0.912533906007,1.15399889983
1460,1.3360423857,-0.224570068411,0.698964149671,1.6156160068,0.912533906007,1.15399889983
1461,1.3360423857,-0.220118553318,0.698964149671,1.6156160068,0.912533906007,1.15399889983
1462,1.3360423857,-0.220118553318,0.698964149671,1.6156160068,0.912533906007,1.14887114742
1463,1.3360423857,-0.220118553318,0.698964149671,1.6156160068,0.912533906007,1.14887114742
1464,1.3360423857,-0.220118553318,0.698964149671,1.6156160068,0.912533906007,1.14887114742
1465,1.3360423857,-0.220118553318,0.698964149671,1.6156160068,0.912533906007,1.14887114742
1466,1.3283525325,-0.220118553318,0.698964149671,1.6156160068,0.905845120319,1.14887114742
1467,1.3283525325,-0.220118553318,0.698964149671,1.57155625811,0.905845120319,1.14887114742
1468,1.3283525325,-0.220118553318,0.698964149671,1.57155625811,0.905845120319,1.14887114742
1469,1.33841597666,-0.220118553318,0.698964149671,1.57155625811,0.902317834152,1.14887114742
1470,1.3597144722,-0.220118553318,0.698964149671,1.57155625811,0.902317834152,1.14887114742
1471,1.3597144722,-0.220118553318,0.698964149671,1.57155625811,0.902317834152,1.18559721611
1472,1.3597144722,-0.220118553318,0.698964149671,1.57155625811,0.902317834152,1.18559721611
1473,1.3597144722,-0.220118553318,0.698964149671,1.57155625811,0.902317834152,1.19744094958
1474,1.3597144722,-0.220118553318,0.698964149671,1.57155625811,0.902317834152,1.19463189591
1475,1.3597144722,-0.228419622661,0.698964149671,1.57155625811,0.902317834152,1.21946597824
1476,1.3672028917,-0.228419622661,0.698964149671,1.57155625811,0.882753834973,1.21946597824
1477,1.3672028917,-0.228419622661,0.698964149671,1.57155625811,0.882753834973,1.21946597824
1478,1.25939492042,-0.228419622661,0.698964149671,1.54865093455,0.882753834973,1.21946597824
1479,1.25939492042,-0.228419622661,0.701202647147,1.53672599553,0.882753834973,1.21946597824
1480,1.25939492042,-0.228419622661,0.701202647147,1.53672599553,0.882753834973,1.21946597824
1481,1.25464218966,-0.228419622661,0.701202647147,1.53672599553,0.882753834973,1.19731369919
1482,1.31063983681,-0.228419622661,0.701202647147,1.53672599553,0.882753834973,1.19731369919
1483,1.31063983681,-0.228419622661,0.696431272772,1.51789087741,0.882753834973,1.19731369919
1484,1.32018422251,-0.228419622661,0.696431272772,1.51789087741,0.882753834973,1.21504356175
1485,1.32018422251,-0.228419622661,0.720756029547,1.51789087741,0.882753834973,1.21359595979
1486,1.32018422251,-0.228419622661,0.720756029547,1.51789087741,0.882753834973,1.21359595979
1487,1.32018422251,-0.228419622661,0.720756029547,1.51789087741,0.882753834973,1.21359595979
1488,1.32018422251,-0.197373870486,0.720756029547,1.51789087741,0.882753834973,1.21359595979
1489,1.29841537981,-0.197373870486,0.720756029547,1.52485330355,0.882753834973,1.24406780095
1490,1.26893434623,-0.197373870486,0.720756029547,1.50947204593,0.882753834973,1.24406780095
1491,1.26893434623,-0.197373870486,0.720756029547,1.50947204593,0.882753834973,1.24406780095
1492,1.26893434623,-0.187212481438,0.720756029547,1.50947204593,0.879964280218,1.24004503549
1493,1.29455288672,-0.187212481438,0.720756029547,1.50947204593,0.879964280218,1.24004503549
1494,1.29455288672,-0.187212481438,0.720756029547,1.50947204593,0.879964280218,1.24004503549
1495,1.29455288672,-0.187212481438,0.720756029547,1.50947204593,0.879964280218,1.24004503549
1496,1.29455288672,-0.187212481438,0.720756029547,1.50947204593,0.879964280218,1.24004503549
1497,1.29455288672,-0.187212481438,0.720756029547,1.49769006445,0.898765374013,1.24626771849
1498,1.29455288672,-0.187212481438,0.720756029547,1.49769006445,0.898765374013,1.24626771849
1499,1.29455288672,-0.187212481438,0.720756029547,1.49769006445,0.898765374013,1.24626771849
1500,1.29455288672,-0.187212481438,0.733714353679,1.49769006445,0.898765374013,1.24626771849
1501,1.29455288672,-0.187212481438,0.733714353679,1.49769006445,0.898765374013,1.24626771849
1502,1.29455288672,-0.187212481438,0.733714353679,1.48285503285,0.898765374013,1.24626771849
1503,1.29455288672,-0.187212481438,0.740164349957,1.48285503285,0.898765374013,1.24626771849
1504,1.28659498699,-0.187212481438,0.740164349957,1.42443391123,0.898765374013,1.24626771849
1505,1.28659498699,-0.187212481438,0.740164349957,1.42443391123,0.898765374013,1.24626771849
1506,1.24997260979,-0.187212481438,0.740164349957,1.42443391123,0.889760563678,1.24626771849
1507,1.24997260979,-0.187212481438,0.740164349957,1.42443391123,0.889760563678,1.24626771849
1508,1.24997260979,-0.187212481438,0.740164349957,1.42443391123,0.881079215187,1.24626771849
1509,1.24997260979,-0.170479177271,0.740164349957,1.42443391123,0.881079215187,1.24626771849
1510,1.24997260979,-0.170479177271,0.717853541544,1.4113043029,0.886911953728,1.22009047923
1511,1.25432924232,-0.170479177271,0.736756541018,1.4113043029,0.886911953728,1.23894033248
1512,1.25432924232,-0.170479177271,0.734259300067,1.4113043029,0.886911953728,1.23894033248
1513,1.25432924232,-0.170479177271,0.734259300067,1.4113043029,0.886911953728,1.23894033248
1514,1.25432924232,-0.170479177271,0.722226713907,1.4113043029,0.886911953728,1.24810759853
1515,1.25432924232,-0.170479177271,0.722363938857,1.4113043029,0.899561534599,1.24810759853
1516,1.25432924232,-0.170479177271,0.722363938857,1.42445515157,0.899561534599,1.24810759853
1517,1.25432924232,-0.170479177271,0.722363938857,1.42445515157,0.899561534599,1.24810759853
1518,1.30552961161,-0.170479177271,0.722363938857,1.42445515157,0.899561534599,1.1951859208
1519,1.30552961161,-0.170479177271,0.735676442425,1.42445515157,0.899561534599,1.20841022616
1520,1.30552961161,-0.170479177271,0.735676442425,1.484695512,0.899561534599,1.20002557503
1521,1.30552961161,-0.170479177271,0.735676442425,1.484695512,0.899561534599,1.16589652832
1522,1.30552961161,-0.170479177271,0.735676442425,1.484695512,0.899561534599,1.16589652832
1523,1.30552961161,-0.170479177271,0.735676442425,1.484695512,0.899561534599,1.16589652832
1524,1.35559927683,-0.170479177271,0.735676442425,1.484695512,0.899561534599,1.16589652832
1525,1.32177270659,-0.170479177271,0.735676442425,1.484695512,0.899561534599,1.16589652832
1526,1.32177270659,-0.170479177271,0.735676442425,1.48132148528,0.873156838954,1.18035765423
1527,1.28060993311,-0.170479177271,0.735676442425,1.48132148528,0.873156838954,1.21368812412
1528,1.28060993311,-0.170479177271,0.705795185358,1.48132148528,0.873156838954,1.16672519828
1529,1.23264922146,-0.170479177271,0.705795185358,1.48132148528,0.873156838954,1.16672519828
1530,1.23264922146,-0.170479177271,0.643463936352,1.48132148528,0.873156838954,1.2145541905
1531,1.25480912965,-0.170479177271,0.643463936352,1.48132148528,0.873156838954,1.2145541905
1532,1.25480912965,-0.170479177271,0.643463936352,1.46051987661,0.873156838954,1.2145541905
1533,1.25480912965,-0.170479177271,0.643463936352,1.46051987661,0.873156838954,1.2145541905
1534,1.25480912965,-0.170479177271,0.643463936352,1.46051987661,0.881587971093,1.2145541905
1535,1.25480912965,-0.170479177271,0.643463936352,1.46051987661,0.881587971093,1.2145541905
1536,1.25480912965,-0.170479177271,0.643463936352,1.46051987661,0.881587971093,1.2145541905
1537,1.25480912965,-0.170479177271,0.643463936352,1.46051987661,0.881587971093,1.18979901631
1538,1.26132818782,-0.170479177271,0.643463936352,1.46051987661,0.881587971093,1.18979901631
1539,1.26132818782,-0.170479177271,0.643463936352,1.46051987661,0.881587971093,1.18979901631
1540,1.26132818782,-0.170479177271,0.643463936352,1.46051987661,0.881587971093,1.18979901631
1541,1.26132818782,-0.170479177271,0.643463936352,1.46051987661,0.881587971093,1.18979901631
1542,1.26132818782,-0.170479177271,0.643463936352,1.43791409899,0.881587971093,1.19064019378
1543,1.26132818782,-0.170479177271,0.63900603975,1.43791409899,0.881587971093,1.19064019378
1544,1.26132818782,-0.170479177271,0.63900603975,1.40955174727,0.881587971093,1.17844399241
1545,1.26075435873,-0.170479177271,0.63900603975,1.40955174727,0.881587971093,1.19825160483
1546,1.26075435873,-0.170479177271,0.613331294236,1.40955174727,0.904320140427,1.19825160483
1547,1.26075435873,-0.170479177271,0.613331294236,1.40955174727,0.904320140427,1.19825160483
1548,1.20232229311,-0.170479177271,0.613331294236,1.40955174727,0.904320140427,1.19168534948
1549,1.20232229311,-0.170479177271,0.613331294236,1.40955174727,0.904320140427,1.16973120198
1550,1.18579796239,-0.170479177271,0.613331294236,1.40955174727,0.904320140427,1.16973120198
1551,1.23377412597,-0.170479177271,0.597831330508,1.40955174727,0.904320140427,1.16973120198
1552,1.23377412597,-0.170479177271,0.597831330508,1.40955174727,0.904320140427,1.16973120198
1553,1.23377412597,-0.170479177271,0.597831330508,1.40955174727,0.904320140427,1.16973120198
1554,1.23377412597,-0.170479177271,0.597831330508,1.40955174727,0.904320140427,1.16973120198
1555,1.2335838685,-0.170479177271,0.55913741124,1.40955174727,0.904320140427,1.16973120198
1556,1.2335838685,-0.170479177271,0.55913741124,1.40955174727,0.904320140427,1.16973120198
1557,1.22124166604,-0.170479177271,0.55913741124,1.40955174727,0.904320140427,1.16973120198
1558,1.22124166604,-0.15721164359,0.55913741124,1.40955174727,0.904320140427,1.16973120198
1559,1.22124166604,-0.129012473656,0.55913741124,1.40955174727,0.904320140427,1.16973120198
1560,1.22124166604,-0.129012473656,0.55913741124,1.40955174727,0.904320140427,1.16973120198
1561,1.22124166604,-0.129012473656,0.55913741124,1.40955174727,0.884655491213,1.16973120198
1562,1.22124166604,-0.129012473656,0.55913741124,1.40955174727,0.884655491213,1.16973120198
1563,1.22124166604,-0.129012473656,0.55913741124,1.40955174727,0.884655491213,1.16973120198
1564,1.22124166604,-0.129012473656,0.55913741124,1.40955174727,0.884655491213,1.17690549093
1565,1.22124166604,-0.129012473656,0.55913741124,1.40955174727,0.875736404436,1.17690549093
1566,1.22124166604,-0.129012473656,0.55913741124,1.40955174727,0.875736404436,1.16484236044
1567,1.2291020059,-0.129012473656,0.55913741124,1.40955174727,0.875736404436,1.1665946038
1568,1.2291020059,-0.129012473656,0.55913741124,1.4243533177,0.875736404436,1.24102273216
1569,1.28710148828,-0.129012473656,0.55913741124,1.4243533177,0.875736404436,1.24102273216
1570,1.28710148828,-0.129012473656,0.533227575357,1.41700034108,0.875736404436,1.24102273216
1571,1.28007999384,-0.129012473656,0.533227575357,1.41700034108,0.875736404436,1.24102273216
1572,1.20939500855,-0.129012473656,0.533227575357,1.41700034108,0.875736404436,1.24102273216
1573,1.20939500855,-0.129012473656,0.568061914001,1.41700034108,0.875736404436,1.24102273216
1574,1.20939500855,-0.129012473656,0.583516009946,1.41700034108,0.875736404436,1.24102273216
1575,1.20939500855,-0.129012473656,0.583516009946,1.41700034108,0.875736404436,1.24102273216
1576,1.20939500855,-0.129012473656,0.580913311477,1.41700034108,0.875736404436,1.24102273216
1577,1.21291127447,-0.129012473656,0.580913311477,1.41700034108,0.875736404436,1.24102273216
1578,1.19735957167,-0.129012473656,0.580913311477,1.41700034108,0.875736404436,1.24102273216
1579,1.19735957167,-0.129012473656,0.580913311477,1.40993744713,0.875736404436,1.24102273216
1580,1.19735957167,-0.129012473656,0.558914914008,1.40993744713,0.875736404436,1.25507249935
1581,1.21662192027,-0.129012473656,0.558914914008,1.40993744713,0.875736404436,1.25507249935
1582,1.21662192027,-0.129012473656,0.558914914008,1.40993744713,0.888984290917,1.25507249935
1583,1.21662192027,-0.129012473656,0.558914914008,1.40993744713,0.888984290917,1.25507249935
1584,1.21662192027,-0.129012473656,0.558914914008,1.40993744713,0.888984290917,1.25507249935
1585,1.21662192027,-0.129012473656,0.558914914008,1.40993744713,0.888984290917,1.25507249935
1586,1.21662192027,-0.129012473656,0.590577096476,1.40993744713,0.888984290917,1.23998103911
1587,1.21662192027,-0.129012473656,0.590577096476,1.40993744713,0.888984290917,1.23666163257
1588,1.22169293478,-0.129012473656,0.590577096476,1.40993744713,0.888984290917,1.23666163257
1589,1.23560704163,-0.129012473656,0.590577096476,1.4167303071,0.888984290917,1.23666163257
1590,1.23560704163,-0.129012473656,0.590577096476,1.4167303071,0.888984290917,1.23666163257
1591,1.23560704163,-0.13057068004,0.590577096476,1.4167303071,0.888984290917,1.23666163257
1592,1.22878040954,-0.13057068004,0.590577096476,1.4167303071,0.888984290917,1.23666163257
1593,1.22878040954,-0.13057068004,0.590577096476,1.4167303071,0.888984290917,1.21634564224
1594,1.22878040954,-0.13057068004,0.590577096476,1.4167303071,0.888984290917,1.20653121883
1595,1.22878040954,-0.13057068004,0.590577096476,1.4167303071,0.888984290917,1.20653121883
1596,1.22878040954,-0.13057068004,0.590577096476,1.4167303071,0.888984290917,1.20653121883
1597,1.21766597153,-0.13057068004,0.590577096476,1.4167303071,0.888984290917,1.20653121883
1598,1.21766597153,-0.13057068004,0.590577096476,1.4167303071,0.888984290917,1.20653121883
1599,1.21766597153,-0.13057068004,0.590577096476,1.4167303071,0.888984290917,1.18027683212
1600,1.28660029144,-0.127714542948,0.590577096476,1.39310960387,0.888984290917,1.18027683212
1601,1.28660029144,-0.127714542948,0.590577096476,1.39310960387,0.888984290917,1.15918095993
1602,1.28315853394,-0.127714542948,0.590577096476,1.41175030147,0.862027567832,1.15918095993
1603,1.28315853394,-0.127714542948,0.590577096476,1.41762237501,0.862027567832,1.15918095993
1604,1.28315853394,-0.127714542948,0.590577096476,1.41762237501,0.862027567832,1.15918095993
1605,1.28315853394,-0.127714542948,0.590577096476,1.41762237501,0.862027567832,1.15918095993
1606,1.32118047162,-0.127714542948,0.590577096476,1.43679937118,0.862027567832,1.19358186693
1607,1.32118047162,-0.127714542948,0.590577096476,1.43679937118,0.862027567832,1.19358186693
1608,1.32118047162,-0.127714542948,0.568750183034,1.43679937118,0.862027567832,1.19358186693
1609,1.31373795174,-0.127714542948,0.568750183034,1.41360270143,0.862027567832,1.19358186693
1610,1.31373795174,-0.127714542948,0.568750183034,1.41360270143,0.862027567832,1.19358186693
